Polynomial_Size,Padded_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Radix_2_Time_ms,Modified_Radix_4_Time_ms,Radix_Split_Time_ms,Best_Algorithm
4722,8192,0.555556,3470,0,0,5.438,4.014,5.391,Modified-Radix-4
4722,8192,0.666667,3470,0,0,5.423,4.037,5.35,Modified-Radix-4
4722,8192,0.777778,3470,0,0,5.497,4.056,5.35,Modified-Radix-4
4722,8192,0.888889,3470,0,0,5.464,4.004,5.344,Modified-Radix-4
4722,8192,1,3470,0,0,5.526,4.029,5.409,Modified-Radix-4
4723,8192,0,3469,0,0,5.454,4.088,5.39,Modified-Radix-4
4723,8192,0.111111,3469,0,0,5.503,4.066,5.375,Modified-Radix-4
4723,8192,0.222222,3469,0,0,5.388,4.047,5.337,Modified-Radix-4
4723,8192,0.333333,3469,0,0,5.459,4.071,5.361,Modified-Radix-4
4723,8192,0.444444,3469,0,0,5.461,4.058,5.329,Modified-Radix-4
4723,8192,0.555556,3469,0,0,5.475,4.088,5.394,Modified-Radix-4
4723,8192,0.666667,3469,0,0,5.444,4.034,5.335,Modified-Radix-4
4723,8192,0.777778,3469,0,0,5.514,4.017,5.394,Modified-Radix-4
4723,8192,0.888889,3469,0,0,5.395,4.04,5.342,Modified-Radix-4
4723,8192,1,3469,0,0,5.477,4.083,5.37,Modified-Radix-4
4724,8192,0,3468,0,0,5.548,4.007,5.315,Modified-Radix-4
4724,8192,0.111111,3468,0,0,5.479,4.039,5.429,Modified-Radix-4
4724,8192,0.222222,3468,0,0,5.474,4.059,5.418,Modified-Radix-4
4724,8192,0.333333,3468,0,0,5.497,4.026,5.373,Modified-Radix-4
4724,8192,0.444444,3468,0,0,5.448,4.063,5.333,Modified-Radix-4
4724,8192,0.555556,3468,0,0,5.515,4.049,5.354,Modified-Radix-4
4724,8192,0.666667,3468,0,0,5.405,4.029,5.329,Modified-Radix-4
4724,8192,0.777778,3468,0,0,5.448,4.048,5.373,Modified-Radix-4
4724,8192,0.888889,3468,0,0,5.429,4.047,5.397,Modified-Radix-4
4724,8192,1,3468,0,0,5.458,4.01,5.414,Modified-Radix-4
4725,8192,0,3467,0,0,5.405,4.012,5.369,Modified-Radix-4
4725,8192,0.111111,3467,0,0,5.45,4.043,5.499,Modified-Radix-4
4725,8192,0.222222,3467,0,0,5.437,4.031,5.405,Modified-Radix-4
4725,8192,0.333333,3467,0,0,5.489,4.018,5.404,Modified-Radix-4
4725,8192,0.444444,3467,0,0,5.447,4.04,5.344,Modified-Radix-4
4725,8192,0.555556,3467,0,0,5.474,4.025,5.388,Modified-Radix-4
4725,8192,0.666667,3467,0,0,5.447,4.01,5.316,Modified-Radix-4
4725,8192,0.777778,3467,0,0,5.507,4.006,5.371,Modified-Radix-4
4725,8192,0.888889,3467,0,0,5.473,4.103,5.338,Modified-Radix-4
4725,8192,1,3467,0,0,5.45,4.111,5.389,Modified-Radix-4
4726,8192,0,3466,0,0,5.379,4.08,5.31,Modified-Radix-4
4726,8192,0.111111,3466,0,0,5.436,4.05,5.532,Modified-Radix-4
4726,8192,0.222222,3466,0,0,5.444,4.027,5.324,Modified-Radix-4
4726,8192,0.333333,3466,0,0,5.424,4.057,5.383,Modified-Radix-4
4726,8192,0.444444,3466,0,0,5.422,4.042,5.359,Modified-Radix-4
4726,8192,0.555556,3466,0,0,5.449,4.008,5.442,Modified-Radix-4
4726,8192,0.666667,3466,0,0,5.467,4.039,5.36,Modified-Radix-4
4726,8192,0.777778,3466,0,0,5.434,4.006,5.394,Modified-Radix-4
4726,8192,0.888889,3466,0,0,5.43,4.011,5.395,Modified-Radix-4
4726,8192,1,3466,0,0,5.508,4.057,5.365,Modified-Radix-4
4727,8192,0,3465,0,0,5.41,4.018,5.333,Modified-Radix-4
4727,8192,0.111111,3465,0,0,5.472,4.031,5.392,Modified-Radix-4
4727,8192,0.222222,3465,0,0,5.466,4.037,5.31,Modified-Radix-4
4727,8192,0.333333,3465,0,0,5.482,4.051,5.35,Modified-Radix-4
4727,8192,0.444444,3465,0,0,5.408,4.087,5.312,Modified-Radix-4
4727,8192,0.555556,3465,0,0,5.44,4.032,5.379,Modified-Radix-4
4727,8192,0.666667,3465,0,0,5.514,4.063,5.355,Modified-Radix-4
4727,8192,0.777778,3465,0,0,5.435,4.036,5.43,Modified-Radix-4
4727,8192,0.888889,3465,0,0,5.407,4.011,5.338,Modified-Radix-4
4727,8192,1,3465,0,0,5.446,4.031,5.395,Modified-Radix-4
4728,8192,0,3464,0,0,5.41,4.127,5.386,Modified-Radix-4
4728,8192,0.111111,3464,0,0,5.476,4.035,5.384,Modified-Radix-4
4728,8192,0.222222,3464,0,0,5.404,4.05,5.321,Modified-Radix-4
4728,8192,0.333333,3464,0,0,5.519,4.051,5.355,Modified-Radix-4
4728,8192,0.444444,3464,0,0,5.438,4.043,5.331,Modified-Radix-4
4728,8192,0.555556,3464,0,0,5.465,4.047,5.441,Modified-Radix-4
4728,8192,0.666667,3464,0,0,5.43,4.069,5.356,Modified-Radix-4
4728,8192,0.777778,3464,0,0,5.462,4.061,5.378,Modified-Radix-4
4728,8192,0.888889,3464,0,0,5.425,4.07,5.324,Modified-Radix-4
4728,8192,1,3464,0,0,5.45,4.042,5.392,Modified-Radix-4
4729,8192,0,3463,0,0,5.473,4.051,5.39,Modified-Radix-4
4729,8192,0.111111,3463,0,0,5.426,4.181,5.427,Modified-Radix-4
4729,8192,0.222222,3463,0,0,5.406,4.018,5.385,Modified-Radix-4
4729,8192,0.333333,3463,0,0,5.437,4.014,5.387,Modified-Radix-4
4729,8192,0.444444,3463,0,0,5.427,4.019,5.45,Modified-Radix-4
4729,8192,0.555556,3463,0,0,5.453,4.01,5.4,Modified-Radix-4
4729,8192,0.666667,3463,0,0,5.409,4.014,5.342,Modified-Radix-4
4729,8192,0.777778,3463,0,0,5.474,4.019,5.381,Modified-Radix-4
4729,8192,0.888889,3463,0,0,5.433,4.007,5.311,Modified-Radix-4
4729,8192,1,3463,0,0,5.507,4.034,5.386,Modified-Radix-4
4730,8192,0,3462,0,0,5.459,4.029,5.311,Modified-Radix-4
4730,8192,0.111111,3462,0,0,5.449,4.034,5.365,Modified-Radix-4
4730,8192,0.222222,3462,0,0,5.41,4.218,5.337,Modified-Radix-4
4730,8192,0.333333,3462,0,0,5.461,4.099,5.378,Modified-Radix-4
4730,8192,0.444444,3462,0,0,5.401,4.027,5.338,Modified-Radix-4
4730,8192,0.555556,3462,0,0,5.446,4.016,5.36,Modified-Radix-4
4730,8192,0.666667,3462,0,0,5.411,4.045,5.347,Modified-Radix-4
4730,8192,0.777778,3462,0,0,5.472,4.041,5.402,Modified-Radix-4
4730,8192,0.888889,3462,0,0,5.399,4,5.345,Modified-Radix-4
4730,8192,1,3462,0,0,5.436,4.037,5.378,Modified-Radix-4
4731,8192,0,3461,0,0,5.42,4.053,5.356,Modified-Radix-4
4731,8192,0.111111,3461,0,0,5.485,4.003,5.378,Modified-Radix-4
4731,8192,0.222222,3461,0,0,5.47,4.009,5.338,Modified-Radix-4
4731,8192,0.333333,3461,0,0,5.619,4.012,5.442,Modified-Radix-4
4731,8192,0.444444,3461,0,0,5.431,4.045,5.319,Modified-Radix-4
4731,8192,0.555556,3461,0,0,5.508,4.054,5.455,Modified-Radix-4
4731,8192,0.666667,3461,0,0,5.442,4.027,5.336,Modified-Radix-4
4731,8192,0.777778,3461,0,0,5.483,4.04,5.379,Modified-Radix-4
4731,8192,0.888889,3461,0,0,5.402,4.05,5.309,Modified-Radix-4
4731,8192,1,3461,0,0,5.439,4.044,5.41,Modified-Radix-4
4732,8192,0,3460,0,0,5.401,4.006,5.344,Modified-Radix-4
4732,8192,0.111111,3460,0,0,5.455,4.043,5.405,Modified-Radix-4
4732,8192,0.222222,3460,0,0,5.404,4.062,5.392,Modified-Radix-4
4732,8192,0.333333,3460,0,0,5.458,4.009,5.366,Modified-Radix-4
4732,8192,0.444444,3460,0,0,5.411,4.001,5.406,Modified-Radix-4
4732,8192,0.555556,3460,0,0,5.476,4.018,5.37,Modified-Radix-4
4732,8192,0.666667,3460,0,0,5.421,4.012,5.417,Modified-Radix-4
4732,8192,0.777778,3460,0,0,5.497,3.999,5.365,Modified-Radix-4
4732,8192,0.888889,3460,0,0,5.428,4.012,5.344,Modified-Radix-4
4732,8192,1,3460,0,0,5.447,4.042,5.367,Modified-Radix-4
4733,8192,0,3459,0,0,5.391,4.136,5.313,Modified-Radix-4
4733,8192,0.111111,3459,0,0,5.476,4.04,5.396,Modified-Radix-4
4733,8192,0.222222,3459,0,0,5.415,4.059,5.309,Modified-Radix-4
4733,8192,0.333333,3459,0,0,5.455,4.055,5.382,Modified-Radix-4
4733,8192,0.444444,3459,0,0,5.587,4.016,5.341,Modified-Radix-4
4733,8192,0.555556,3459,0,0,5.437,4.053,5.41,Modified-Radix-4
4733,8192,0.666667,3459,0,0,5.43,4.007,5.398,Modified-Radix-4
4733,8192,0.777778,3459,0,0,5.488,4.005,5.371,Modified-Radix-4
4733,8192,0.888889,3459,0,0,5.407,4.053,5.346,Modified-Radix-4
4733,8192,1,3459,0,0,5.47,4.05,5.393,Modified-Radix-4
4734,8192,0,3458,0,0,5.43,4.092,5.349,Modified-Radix-4
4734,8192,0.111111,3458,0,0,5.482,4.057,5.401,Modified-Radix-4
4734,8192,0.222222,3458,0,0,5.433,4.019,5.433,Modified-Radix-4
4734,8192,0.333333,3458,0,0,5.475,4.007,5.357,Modified-Radix-4
4734,8192,0.444444,3458,0,0,5.488,4.042,5.327,Modified-Radix-4
4734,8192,0.555556,3458,0,0,5.446,4.049,5.385,Modified-Radix-4
4734,8192,0.666667,3458,0,0,5.381,4.066,5.443,Modified-Radix-4
4734,8192,0.777778,3458,0,0,5.43,4.057,5.404,Modified-Radix-4
4734,8192,0.888889,3458,0,0,5.449,4.078,5.336,Modified-Radix-4
4734,8192,1,3458,0,0,5.478,4.041,5.391,Modified-Radix-4
4735,8192,0,3457,0,0,5.454,4.06,5.363,Modified-Radix-4
4735,8192,0.111111,3457,0,0,5.456,4.039,5.431,Modified-Radix-4
4735,8192,0.222222,3457,0,0,5.431,4.012,5.312,Modified-Radix-4
4735,8192,0.333333,3457,0,0,5.48,4.041,5.415,Modified-Radix-4
4735,8192,0.444444,3457,0,0,5.474,4.014,5.331,Modified-Radix-4
4735,8192,0.555556,3457,0,0,5.51,4.013,5.403,Modified-Radix-4
4735,8192,0.666667,3457,0,0,5.43,4.045,5.34,Modified-Radix-4
4735,8192,0.777778,3457,0,0,5.469,4.024,5.352,Modified-Radix-4
4735,8192,0.888889,3457,0,0,5.43,4.018,5.332,Modified-Radix-4
4735,8192,1,3457,0,0,5.458,4.053,5.373,Modified-Radix-4
4736,8192,0,3456,0,0,5.463,4.039,5.336,Modified-Radix-4
4736,8192,0.111111,3456,0,0,5.472,4.07,5.422,Modified-Radix-4
4736,8192,0.222222,3456,0,0,5.412,4.014,5.372,Modified-Radix-4
4736,8192,0.333333,3456,0,0,5.479,4.039,5.516,Modified-Radix-4
4736,8192,0.444444,3456,0,0,5.402,4.012,5.354,Modified-Radix-4
4736,8192,0.555556,3456,0,0,5.477,4.055,5.379,Modified-Radix-4
4736,8192,0.666667,3456,0,0,5.451,4.026,5.343,Modified-Radix-4
4736,8192,0.777778,3456,0,0,5.464,4.016,5.367,Modified-Radix-4
4736,8192,0.888889,3456,0,0,5.424,4.03,5.318,Modified-Radix-4
4736,8192,1,3456,0,0,5.499,4.008,5.368,Modified-Radix-4
4737,8192,0,3455,0,0,5.46,4.018,5.381,Modified-Radix-4
4737,8192,0.111111,3455,0,0,5.461,4.026,5.413,Modified-Radix-4
4737,8192,0.222222,3455,0,0,5.448,4.037,5.344,Modified-Radix-4
4737,8192,0.333333,3455,0,0,5.481,4.057,5.383,Modified-Radix-4
4737,8192,0.444444,3455,0,0,5.411,4.037,5.344,Modified-Radix-4
4737,8192,0.555556,3455,0,0,5.439,4.094,5.382,Modified-Radix-4
4737,8192,0.666667,3455,0,0,5.453,4.041,5.356,Modified-Radix-4
4737,8192,0.777778,3455,0,0,5.441,4.015,5.401,Modified-Radix-4
4737,8192,0.888889,3455,0,0,5.462,4.018,5.345,Modified-Radix-4
4737,8192,1,3455,0,0,5.458,4.019,5.388,Modified-Radix-4
4738,8192,0,3454,0,0,5.431,4.046,5.348,Modified-Radix-4
4738,8192,0.111111,3454,0,0,5.508,4.08,5.367,Modified-Radix-4
4738,8192,0.222222,3454,0,0,5.431,4.01,5.359,Modified-Radix-4
4738,8192,0.333333,3454,0,0,5.48,3.998,5.39,Modified-Radix-4
4738,8192,0.444444,3454,0,0,5.439,3.998,5.364,Modified-Radix-4
4738,8192,0.555556,3454,0,0,5.524,4.018,5.352,Modified-Radix-4
4738,8192,0.666667,3454,0,0,5.455,4.034,5.331,Modified-Radix-4
4738,8192,0.777778,3454,0,0,5.427,4.068,5.393,Modified-Radix-4
4738,8192,0.888889,3454,0,0,5.401,4.038,5.307,Modified-Radix-4
4738,8192,1,3454,0,0,5.481,4.111,5.384,Modified-Radix-4
4739,8192,0,3453,0,0,5.414,4.093,5.39,Modified-Radix-4
4739,8192,0.111111,3453,0,0,5.452,4.056,5.385,Modified-Radix-4
4739,8192,0.222222,3453,0,0,5.412,4.039,5.395,Modified-Radix-4
4739,8192,0.333333,3453,0,0,5.447,4.044,5.37,Modified-Radix-4
4739,8192,0.444444,3453,0,0,5.419,4.025,5.397,Modified-Radix-4
4739,8192,0.555556,3453,0,0,5.446,4.081,5.402,Modified-Radix-4
4739,8192,0.666667,3453,0,0,5.444,4.028,5.337,Modified-Radix-4
4739,8192,0.777778,3453,0,0,5.485,4.024,5.392,Modified-Radix-4
4739,8192,0.888889,3453,0,0,5.428,4.117,5.328,Modified-Radix-4
4739,8192,1,3453,0,0,5.456,4.023,5.423,Modified-Radix-4
4740,8192,0,3452,0,0,5.406,4.084,5.373,Modified-Radix-4
4740,8192,0.111111,3452,0,0,5.459,4.085,5.359,Modified-Radix-4
4740,8192,0.222222,3452,0,0,5.425,4.041,5.355,Modified-Radix-4
4740,8192,0.333333,3452,0,0,5.459,4.067,5.363,Modified-Radix-4
4740,8192,0.444444,3452,0,0,5.389,4.083,5.341,Modified-Radix-4
4740,8192,0.555556,3452,0,0,5.524,3.999,5.382,Modified-Radix-4
4740,8192,0.666667,3452,0,0,5.422,4.112,5.344,Modified-Radix-4
4740,8192,0.777778,3452,0,0,5.454,4.023,5.421,Modified-Radix-4
4740,8192,0.888889,3452,0,0,5.411,4.004,5.334,Modified-Radix-4
4740,8192,1,3452,0,0,5.444,4.015,5.364,Modified-Radix-4
4741,8192,0,3451,0,0,5.448,4.021,5.413,Modified-Radix-4
4741,8192,0.111111,3451,0,0,5.48,4.005,5.331,Modified-Radix-4
4741,8192,0.222222,3451,0,0,5.482,4.018,5.379,Modified-Radix-4
4741,8192,0.333333,3451,0,0,5.5,4.018,5.397,Modified-Radix-4
4741,8192,0.444444,3451,0,0,5.397,4.048,5.312,Modified-Radix-4
4741,8192,0.555556,3451,0,0,5.605,4.06,5.366,Modified-Radix-4
4741,8192,0.666667,3451,0,0,5.436,4.083,5.328,Modified-Radix-4
4741,8192,0.777778,3451,0,0,5.569,4.023,5.382,Modified-Radix-4
4741,8192,0.888889,3451,0,0,5.398,4.069,5.357,Modified-Radix-4
4741,8192,1,3451,0,0,5.453,4.074,5.402,Modified-Radix-4
4742,8192,0,3450,0,0,5.449,4.058,5.345,Modified-Radix-4
4742,8192,0.111111,3450,0,0,5.426,4.039,5.388,Modified-Radix-4
4742,8192,0.222222,3450,0,0,5.409,4.01,5.339,Modified-Radix-4
4742,8192,0.333333,3450,0,0,5.47,4.077,5.393,Modified-Radix-4
4742,8192,0.444444,3450,0,0,5.432,4.015,5.372,Modified-Radix-4
4742,8192,0.555556,3450,0,0,5.482,4.009,5.377,Modified-Radix-4
4742,8192,0.666667,3450,0,0,5.497,4.003,5.392,Modified-Radix-4
4742,8192,0.777778,3450,0,0,5.5,4.097,5.373,Modified-Radix-4
4742,8192,0.888889,3450,0,0,5.426,4.024,5.33,Modified-Radix-4
4742,8192,1,3450,0,0,5.447,4.026,5.353,Modified-Radix-4
4743,8192,0,3449,0,0,5.488,4.048,5.351,Modified-Radix-4
4743,8192,0.111111,3449,0,0,5.435,4.029,5.359,Modified-Radix-4
4743,8192,0.222222,3449,0,0,5.438,4.094,5.346,Modified-Radix-4
4743,8192,0.333333,3449,0,0,5.434,4.06,5.415,Modified-Radix-4
4743,8192,0.444444,3449,0,0,5.404,4.004,5.456,Modified-Radix-4
4743,8192,0.555556,3449,0,0,5.464,4.038,5.389,Modified-Radix-4
4743,8192,0.666667,3449,0,0,5.405,4.01,5.362,Modified-Radix-4
4743,8192,0.777778,3449,0,0,5.498,4.019,5.383,Modified-Radix-4
4743,8192,0.888889,3449,0,0,5.452,4.039,5.343,Modified-Radix-4
4743,8192,1,3449,0,0,5.478,4.021,5.377,Modified-Radix-4
4744,8192,0,3448,0,0,5.511,4.027,5.313,Modified-Radix-4
4744,8192,0.111111,3448,0,0,5.47,4.104,5.4,Modified-Radix-4
4744,8192,0.222222,3448,0,0,5.404,4.038,5.357,Modified-Radix-4
4744,8192,0.333333,3448,0,0,5.45,4.055,5.376,Modified-Radix-4
4744,8192,0.444444,3448,0,0,5.423,4.055,5.33,Modified-Radix-4
4744,8192,0.555556,3448,0,0,5.449,4.057,5.391,Modified-Radix-4
4744,8192,0.666667,3448,0,0,5.435,4.113,5.367,Modified-Radix-4
4744,8192,0.777778,3448,0,0,5.476,4.032,5.384,Modified-Radix-4
4744,8192,0.888889,3448,0,0,5.422,4.04,5.348,Modified-Radix-4
4744,8192,1,3448,0,0,5.571,4.086,5.437,Modified-Radix-4
4745,8192,0,3447,0,0,5.402,4.05,5.424,Modified-Radix-4
4745,8192,0.111111,3447,0,0,5.478,4.01,5.374,Modified-Radix-4
4745,8192,0.222222,3447,0,0,5.422,4.014,5.319,Modified-Radix-4
4745,8192,0.333333,3447,0,0,5.5,4.067,5.355,Modified-Radix-4
4745,8192,0.444444,3447,0,0,5.463,4.082,5.379,Modified-Radix-4
4745,8192,0.555556,3447,0,0,5.475,4.041,5.37,Modified-Radix-4
4745,8192,0.666667,3447,0,0,5.398,4.054,5.35,Modified-Radix-4
4745,8192,0.777778,3447,0,0,5.45,4.116,5.372,Modified-Radix-4
4745,8192,0.888889,3447,0,0,5.386,4.03,5.308,Modified-Radix-4
4745,8192,1,3447,0,0,5.428,4.045,5.415,Modified-Radix-4
4746,8192,0,3446,0,0,5.379,4.064,5.356,Modified-Radix-4
4746,8192,0.111111,3446,0,0,5.538,4.034,5.423,Modified-Radix-4
4746,8192,0.222222,3446,0,0,5.412,4.006,5.402,Modified-Radix-4
4746,8192,0.333333,3446,0,0,5.459,4.02,5.38,Modified-Radix-4
4746,8192,0.444444,3446,0,0,5.376,4.037,5.346,Modified-Radix-4
4746,8192,0.555556,3446,0,0,5.431,4.011,5.365,Modified-Radix-4
4746,8192,0.666667,3446,0,0,5.447,4.041,5.348,Modified-Radix-4
4746,8192,0.777778,3446,0,0,5.493,4.05,5.363,Modified-Radix-4
4746,8192,0.888889,3446,0,0,5.481,4.039,5.383,Modified-Radix-4
4746,8192,1,3446,0,0,5.481,4.013,5.358,Modified-Radix-4
4747,8192,0,3445,0,0,5.44,4.031,5.333,Modified-Radix-4
4747,8192,0.111111,3445,0,0,5.487,4.094,5.35,Modified-Radix-4
4747,8192,0.222222,3445,0,0,5.378,4.043,5.348,Modified-Radix-4
4747,8192,0.333333,3445,0,0,5.474,4.02,5.423,Modified-Radix-4
4747,8192,0.444444,3445,0,0,5.424,4.017,5.389,Modified-Radix-4
4747,8192,0.555556,3445,0,0,5.443,4.007,5.411,Modified-Radix-4
4747,8192,0.666667,3445,0,0,5.41,4.02,5.352,Modified-Radix-4
4747,8192,0.777778,3445,0,0,5.554,4.007,5.4,Modified-Radix-4
4747,8192,0.888889,3445,0,0,5.401,4.006,5.331,Modified-Radix-4
4747,8192,1,3445,0,0,5.46,4.068,5.431,Modified-Radix-4
4748,8192,0,3444,0,0,5.436,4.01,5.345,Modified-Radix-4
4748,8192,0.111111,3444,0,0,5.478,4.009,5.378,Modified-Radix-4
4748,8192,0.222222,3444,0,0,5.449,4.131,5.392,Modified-Radix-4
4748,8192,0.333333,3444,0,0,5.668,4.059,5.372,Modified-Radix-4
4748,8192,0.444444,3444,0,0,5.531,4.088,5.406,Modified-Radix-4
4748,8192,0.555556,3444,0,0,5.44,4.05,5.329,Modified-Radix-4
4748,8192,0.666667,3444,0,0,5.441,4.072,5.339,Modified-Radix-4
4748,8192,0.777778,3444,0,0,5.422,4.028,5.372,Modified-Radix-4
4748,8192,0.888889,3444,0,0,5.503,4.048,5.342,Modified-Radix-4
4748,8192,1,3444,0,0,5.494,4.03,5.4,Modified-Radix-4
4749,8192,0,3443,0,0,5.449,4.011,5.351,Modified-Radix-4
4749,8192,0.111111,3443,0,0,5.457,4.022,5.349,Modified-Radix-4
4749,8192,0.222222,3443,0,0,5.486,4.05,5.478,Modified-Radix-4
4749,8192,0.333333,3443,0,0,5.479,4.006,5.348,Modified-Radix-4
4749,8192,0.444444,3443,0,0,5.46,4.097,5.379,Modified-Radix-4
4749,8192,0.555556,3443,0,0,5.52,4.005,5.332,Modified-Radix-4
4749,8192,0.666667,3443,0,0,5.461,4.081,5.343,Modified-Radix-4
4749,8192,0.777778,3443,0,0,5.517,4.054,5.359,Modified-Radix-4
4749,8192,0.888889,3443,0,0,5.533,4.073,5.34,Modified-Radix-4
4749,8192,1,3443,0,0,5.458,4.041,5.341,Modified-Radix-4
4750,8192,0,3442,0,0,5.491,4.072,5.339,Modified-Radix-4
4750,8192,0.111111,3442,0,0,5.427,4.103,5.345,Modified-Radix-4
4750,8192,0.222222,3442,0,0,5.423,4.041,5.348,Modified-Radix-4
4750,8192,0.333333,3442,0,0,5.426,4.027,5.372,Modified-Radix-4
4750,8192,0.444444,3442,0,0,5.492,4.038,5.357,Modified-Radix-4
4750,8192,0.555556,3442,0,0,5.441,4.036,5.341,Modified-Radix-4
4750,8192,0.666667,3442,0,0,5.507,4.005,5.374,Modified-Radix-4
4750,8192,0.777778,3442,0,0,5.464,4.008,5.365,Modified-Radix-4
4750,8192,0.888889,3442,0,0,5.492,4.003,5.338,Modified-Radix-4
4750,8192,1,3442,0,0,5.472,4.001,5.327,Modified-Radix-4
4751,8192,0,3441,0,0,5.537,4.033,5.32,Modified-Radix-4
4751,8192,0.111111,3441,0,0,5.55,4.004,5.393,Modified-Radix-4
4751,8192,0.222222,3441,0,0,5.509,4.018,5.341,Modified-Radix-4
4751,8192,0.333333,3441,0,0,5.461,4.039,5.364,Modified-Radix-4
4751,8192,0.444444,3441,0,0,5.465,4.035,5.358,Modified-Radix-4
4751,8192,0.555556,3441,0,0,5.494,4.084,5.375,Modified-Radix-4
4751,8192,0.666667,3441,0,0,5.51,4.032,5.322,Modified-Radix-4
4751,8192,0.777778,3441,0,0,5.44,4.046,5.369,Modified-Radix-4
4751,8192,0.888889,3441,0,0,5.47,4.051,5.407,Modified-Radix-4
4751,8192,1,3441,0,0,5.465,4.017,5.408,Modified-Radix-4
4752,8192,0,3440,0,0,5.436,4.009,5.368,Modified-Radix-4
4752,8192,0.111111,3440,0,0,5.468,4.029,5.351,Modified-Radix-4
4752,8192,0.222222,3440,0,0,5.457,4.043,5.333,Modified-Radix-4
4752,8192,0.333333,3440,0,0,5.457,4.007,5.332,Modified-Radix-4
4752,8192,0.444444,3440,0,0,5.534,4.074,5.398,Modified-Radix-4
4752,8192,0.555556,3440,0,0,5.496,4.057,5.326,Modified-Radix-4
4752,8192,0.666667,3440,0,0,5.5,4.037,5.352,Modified-Radix-4
4752,8192,0.777778,3440,0,0,5.444,4.056,5.361,Modified-Radix-4
4752,8192,0.888889,3440,0,0,5.492,4.051,5.337,Modified-Radix-4
4752,8192,1,3440,0,0,5.474,4.06,5.355,Modified-Radix-4
4753,8192,0,3439,0,0,5.43,4.023,5.358,Modified-Radix-4
4753,8192,0.111111,3439,0,0,5.445,4.11,5.352,Modified-Radix-4
4753,8192,0.222222,3439,0,0,5.463,4.05,5.387,Modified-Radix-4
4753,8192,0.333333,3439,0,0,5.489,4.022,5.389,Modified-Radix-4
4753,8192,0.444444,3439,0,0,5.436,4.023,5.343,Modified-Radix-4
4753,8192,0.555556,3439,0,0,5.444,4.016,5.368,Modified-Radix-4
4753,8192,0.666667,3439,0,0,5.446,4.078,5.305,Modified-Radix-4
4753,8192,0.777778,3439,0,0,5.487,4.02,5.384,Modified-Radix-4
4753,8192,0.888889,3439,0,0,5.492,4.002,5.322,Modified-Radix-4
4753,8192,1,3439,0,0,5.493,4.031,5.341,Modified-Radix-4
4754,8192,0,3438,0,0,5.487,4.065,5.354,Modified-Radix-4
4754,8192,0.111111,3438,0,0,5.564,4.009,5.457,Modified-Radix-4
4754,8192,0.222222,3438,0,0,5.462,4.052,5.399,Modified-Radix-4
4754,8192,0.333333,3438,0,0,5.441,4.049,5.347,Modified-Radix-4
4754,8192,0.444444,3438,0,0,5.453,4.058,5.338,Modified-Radix-4
4754,8192,0.555556,3438,0,0,5.461,4.023,5.358,Modified-Radix-4
4754,8192,0.666667,3438,0,0,5.453,4.072,5.34,Modified-Radix-4
4754,8192,0.777778,3438,0,0,5.448,4.008,5.391,Modified-Radix-4
4754,8192,0.888889,3438,0,0,5.47,4.03,5.365,Modified-Radix-4
4754,8192,1,3438,0,0,5.471,4.032,5.381,Modified-Radix-4
4755,8192,0,3437,0,0,5.453,4.015,5.334,Modified-Radix-4
4755,8192,0.111111,3437,0,0,5.46,4.028,5.362,Modified-Radix-4
4755,8192,0.222222,3437,0,0,5.508,4.034,5.345,Modified-Radix-4
4755,8192,0.333333,3437,0,0,5.487,4.042,5.325,Modified-Radix-4
4755,8192,0.444444,3437,0,0,5.481,4.04,5.341,Modified-Radix-4
4755,8192,0.555556,3437,0,0,5.479,4.019,5.35,Modified-Radix-4
4755,8192,0.666667,3437,0,0,5.516,4.046,5.325,Modified-Radix-4
4755,8192,0.777778,3437,0,0,5.468,4.062,5.334,Modified-Radix-4
4755,8192,0.888889,3437,0,0,5.453,4.026,5.392,Modified-Radix-4
4755,8192,1,3437,0,0,5.431,4.032,5.406,Modified-Radix-4
4756,8192,0,3436,0,0,5.466,4.009,5.397,Modified-Radix-4
4756,8192,0.111111,3436,0,0,5.439,4.024,5.385,Modified-Radix-4
4756,8192,0.222222,3436,0,0,5.449,4.046,5.341,Modified-Radix-4
4756,8192,0.333333,3436,0,0,5.441,4.009,5.362,Modified-Radix-4
4756,8192,0.444444,3436,0,0,5.491,4.079,5.328,Modified-Radix-4
4756,8192,0.555556,3436,0,0,5.475,4.007,5.331,Modified-Radix-4
4756,8192,0.666667,3436,0,0,5.484,4.009,5.333,Modified-Radix-4
4756,8192,0.777778,3436,0,0,5.56,4.023,5.321,Modified-Radix-4
4756,8192,0.888889,3436,0,0,5.498,4.006,5.393,Modified-Radix-4
4756,8192,1,3436,0,0,5.466,4.01,5.33,Modified-Radix-4
4757,8192,0,3435,0,0,5.458,4.036,5.363,Modified-Radix-4
4757,8192,0.111111,3435,0,0,5.448,4.057,5.364,Modified-Radix-4
4757,8192,0.222222,3435,0,0,5.48,4.063,5.438,Modified-Radix-4
4757,8192,0.333333,3435,0,0,5.457,4.013,5.4,Modified-Radix-4
4757,8192,0.444444,3435,0,0,5.439,4.078,5.384,Modified-Radix-4
4757,8192,0.555556,3435,0,0,5.453,4,5.358,Modified-Radix-4
4757,8192,0.666667,3435,0,0,5.462,4.027,5.387,Modified-Radix-4
