Polynomial_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Best_Algorithm
1468,0.666667,580,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
3752,0.666667,344,0,0,Radix-2
459,0.666667,53,0,0,Radix-2
2,0.46769204496910655,0,1,0,Radix-2
3936,0.222222,160,0,0,Radix-2
2,0.0,0,1,0,Radix-2
174,0.222222,82,0,0,Radix-2
3,0.444444,1,0,0,Radix-2
2009,0.7120704451902304,39,0,0,Radix-2
1522,0.111111,526,0,0,Radix-2
38,0.0,26,0,0,Radix-2
27,0.666667,5,0,0,Radix-2
374,0.0,138,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.8212856590317317,0,1,0,Radix-2
3661,0.444444,435,0,0,Radix-2
2,0.27155879134142824,0,1,0,Radix-2
391,0.555556,121,0,0,Radix-2
150,0.9913396335889498,106,0,0,Radix-2
3663,0.9849442646670251,433,0,0,Radix-2
3961,0.666667,135,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
417,0.2821899972144016,95,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
3661,0.666667,435,0,0,Radix-2
2,0.9464790979000308,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.6442800731124088,0,1,0,Radix-2
792,0.555556,232,0,0,Radix-2
1888,0.111111,160,0,0,Radix-2
792,0.0,232,0,0,Radix-2
1459,0.1279327005577782,589,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
13,1.0,3,0,0,Radix-2
771,0.666667,253,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
1772,0.111111,276,0,0,Radix-2
3,0.0,1,0,0,Radix-2
206,0.333333,50,0,0,Radix-2
3936,0.111111,160,0,0,Radix-2
1468,0.666667,580,0,0,Radix-2
3261,0.0,835,0,0,Radix-2
2,0.48756479729155,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
171,0.777778,85,0,0,Radix-2
3299,0.333333,797,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
437,0.111111,75,0,0,Radix-2
1012,0.561393135791255,12,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
799,0.555556,225,0,0,Radix-2
2,0.2883289285467736,0,1,0,Radix-2
455,0.0,57,0,0,Radix-2
870,0.777778,154,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
3768,0.222222,328,0,0,Radix-2
417,0.0,95,0,0,Radix-2
3946,0.666667,150,0,0,Radix-2
372,0.32580481046913196,140,0,0,Radix-2
478,0.666667,34,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2009,0.7934956111843843,39,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
953,0.666667,71,0,0,Radix-2
1256,0.666667,792,0,0,Radix-2
3936,0.444444,160,0,0,Radix-2
787,0.018809054609256776,237,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.8240564912082342,0,1,0,Radix-2
2,0.9484316335079206,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
1890,0.8534105847192764,158,0,0,Radix-2
781,0.333333,243,0,0,Radix-2
2,0.08246936195827104,0,1,0,Radix-2
417,0.631862181422187,95,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2009,0.0,39,0,0,Radix-2
2,0.7286636868673968,0,1,0,Radix-2
171,0.1519089866062024,85,0,0,Radix-2
2009,0.777778,39,0,0,Radix-2
2,0.560337990597085,0,1,0,Radix-2
2,0.20783941251575755,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.5997721455015419,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
3,0.0,1,0,0,Radix-2
2,0.6595967386683942,0,1,0,Radix-2
3946,0.555556,150,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
3261,0.888889,835,0,0,Radix-2
174,0.444444,82,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
475,0.666667,37,0,0,Radix-2
2,0.9319006764085784,0,1,0,Radix-2
3661,0.444444,435,0,0,Radix-2
3261,0.9721139189739645,835,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
3335,0.0,761,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
1468,0.593301135050995,580,0,0,Radix-2
2,0.5957749743431884,0,1,0,Radix-2
3959,0.444444,137,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
257,0.1361374451576226,255,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
3261,0.912410796739293,835,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
146,0.777778,110,0,0,Radix-2
1029,0.555556,1019,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
3768,0.3876620130061338,328,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
787,0.8547896533957684,237,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
1072,0.222222,976,0,0,Radix-2
3663,0.222222,433,0,0,Radix-2
131,0.0,125,0,0,Radix-2
792,0.4941668670081983,232,0,0,Radix-2
1459,0.10255478537687324,589,0,0,Radix-2
799,0.777778,225,0,0,Radix-2
2,0.29108606528043096,0,1,0,Radix-2
1943,0.444444,105,0,0,Radix-2
2,0.1686104065665356,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
1006,0.777778,18,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
3768,0.222222,328,0,0,Radix-2
3946,0.111111,150,0,0,Radix-2
3661,0.0,435,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
174,0.111111,82,0,0,Radix-2
2,0.34878891835052883,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
351,0.0,161,0,0,Radix-2
152,0.0,104,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
1596,0.13388153999296137,452,0,0,Radix-2
171,1.0,85,0,0,Radix-2
3907,0.444444,189,0,0,Radix-2
3946,0.222222,150,0,0,Radix-2
509,0.7015998292300439,3,0,0,Radix-2
171,0.333333,85,0,0,Radix-2
131,0.0,125,0,0,Radix-2
559,0.333333,465,0,0,Radix-2
342,0.666667,170,0,0,Radix-2
123,0.8363759323255401,5,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
3768,0.333333,328,0,0,Radix-2
171,0.333333,85,0,0,Radix-2
1459,0.888889,589,0,0,Radix-2
1712,0.444444,336,0,0,Radix-2
3,0.0,1,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
60,0.555556,4,0,0,Radix-2
3,0.333333,1,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
726,0.9031024859346832,298,0,0,Radix-2
3946,0.666667,150,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
3661,0.444444,435,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
131,0.0,125,0,0,Radix-2
1468,0.666667,580,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
792,0.222222,232,0,0,Radix-2
2,1.0,0,1,0,Radix-2
4016,0.222222,80,0,0,Radix-2
870,0.7837664538409923,154,0,0,Radix-2
131,0.0,125,0,0,Radix-2
131,1.0,125,0,0,Radix-2
3936,0.48003240104816813,160,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
257,0.888889,255,0,0,Radix-2
4036,0.666667,60,0,0,Radix-2
4156,0.111111,4036,0,0,Radix-2
149,0.666667,107,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
3946,0.23875899755535643,150,0,0,Radix-2
417,0.888889,95,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
3946,0.666667,150,0,0,Radix-2
424,0.0,88,0,0,Radix-2
94,0.555556,34,0,0,Radix-2
771,0.555556,253,0,0,Radix-2
792,0.555556,232,0,0,Radix-2
2,0.045555295623708664,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
174,0.6040259527379725,82,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2009,0.222222,39,0,0,Radix-2
1522,0.666667,526,0,0,Radix-2
174,0.5194672351959152,82,0,0,Radix-2
3946,0.666667,150,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.7076271263133238,0,1,0,Radix-2
792,0.111111,232,0,0,Radix-2
2,0.0,0,1,0,Radix-2
131,0.0,125,0,0,Radix-2
3661,0.444444,435,0,0,Radix-2
1468,0.666667,580,0,0,Radix-2
13,1.0,3,0,0,Radix-2
43,0.18579281933808317,21,0,0,Radix-2
808,0.222222,216,0,0,Radix-2
3261,0.888889,835,0,0,Radix-2
771,0.666667,253,0,0,Radix-2
3176,0.333333,920,0,0,Radix-2
2,0.10020154762004681,0,1,0,Radix-2
13,1.0,3,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
3946,0.666667,150,0,0,Radix-2
2,0.04667080975658246,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
781,0.444444,243,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
3261,0.666667,835,0,0,Radix-2
3946,0.666667,150,0,0,Radix-2
2,0.02466634198084211,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
1521,0.555556,527,0,0,Radix-2
3661,0.222222,435,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
394,0.111111,118,0,0,Radix-2
1235,0.0287868401705154,813,0,0,Radix-2
2,0.09740230668572354,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
1017,0.666667,7,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
469,0.444444,43,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
870,0.8332512236508742,154,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
3661,0.888889,435,0,0,Radix-2
792,0.555556,232,0,0,Radix-2
174,0.666667,82,0,0,Radix-2
424,0.777778,88,0,0,Radix-2
160,0.111111,96,0,0,Radix-2
352,0.555556,160,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
781,0.333333,243,0,0,Radix-2
24,0.6527826998881291,8,0,0,Radix-2
3946,1.0,150,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
3,0.555556,1,0,0,Radix-2
131,0.0064087104374242615,125,0,0,Radix-2
460,0.444444,52,0,0,Radix-2
2,0.6156734967669782,0,1,0,Radix-2
3663,0.111111,433,0,0,Radix-2
1468,0.666667,580,0,0,Radix-2
377,0.444444,135,0,0,Radix-2
787,0.888889,237,0,0,Radix-2
2,1.0,0,1,0,Radix-2
638,0.555556,386,0,0,Radix-2
226,0.222222,30,0,0,Radix-2
417,0.2250829891506708,95,0,0,Radix-2
4120,0.5784797706406686,4072,0,0,Radix-2
1997,0.42164950531322676,51,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
3261,0.9075378536298119,835,0,0,Radix-2
2,0.8727870457872465,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
626,0.38964916307006625,398,0,0,Radix-2
417,0.888889,95,0,0,Radix-2
2,0.8988890923701224,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
3,0.0,1,0,0,Radix-2
3494,0.777778,602,0,0,Radix-2
2,0.9613064162509595,0,1,0,Radix-2
3661,0.222222,435,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
194,0.888889,62,0,0,Radix-2
3853,0.444444,243,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
1186,0.333333,862,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
155,1.0,101,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
131,0.6461096880541685,125,0,0,Radix-2
799,0.555556,225,0,0,Radix-2
2,0.2306726184784211,0,1,0,Radix-2
417,0.2894236171603827,95,0,0,Radix-2
3768,0.5020129617200869,328,0,0,Radix-2
13,0.555556,3,0,0,Radix-2
13,1.0,3,0,0,Radix-2
2,0.5550822228682134,0,1,0,Radix-2
3663,0.5439039187851514,433,0,0,Radix-2
771,0.669362537956461,253,0,0,Radix-2
3663,0.222222,433,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.5359897123560708,0,1,0,Radix-2
3362,0.222222,734,0,0,Radix-2
2,0.127855256173956,0,1,0,Radix-2
3885,0.5433973903073497,211,0,0,Radix-2
787,0.9223846708192938,237,0,0,Radix-2
781,0.333333,243,0,0,Radix-2
3663,0.0,433,0,0,Radix-2
417,0.16518880912320133,95,0,0,Radix-2
1522,0.666667,526,0,0,Radix-2
799,0.333333,225,0,0,Radix-2
799,0.555556,225,0,0,Radix-2
3936,0.666667,160,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
3,0.0,1,0,0,Radix-2
3661,0.111111,435,0,0,Radix-2
310,0.777778,202,0,0,Radix-2
44,0.555556,20,0,0,Radix-2
2,0.4755284434608319,0,1,0,Radix-2
4142,0.18079190517013716,4050,0,0,Radix-2
2,1.0,0,1,0,Radix-2
3661,0.444444,435,0,0,Radix-2
3,0.0,1,0,0,Radix-2
3946,0.2765021681368668,150,0,0,Radix-2
2,0.5357799005390539,0,1,0,Radix-2
2,0.6398993558839388,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
1765,1.0,283,0,0,Radix-2
1521,1.0,527,0,0,Radix-2
1270,0.5095803725896354,778,0,0,Radix-2
1522,0.057912104241245925,526,0,0,Radix-2
1219,0.888889,829,0,0,Radix-2
2,0.7080559935008826,0,1,0,Radix-2
4163,0.09449248291013507,4029,0,0,Radix-2
799,0.555556,225,0,0,Radix-2
14,0.025118436923126375,2,0,0,Radix-2
4408,0.2980657609945735,3784,0,0,Radix-2
1521,0.111111,527,0,0,Radix-2
781,0.333333,243,0,0,Radix-2
2,0.9283323981496152,0,1,0,Radix-2
1521,0.555556,527,0,0,Radix-2
787,0.888889,237,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
174,0.666667,82,0,0,Radix-2
293,0.777778,219,0,0,Radix-2
1280,0.333333,768,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
3663,0.111111,433,0,0,Radix-2
3663,0.222222,433,0,0,Radix-2
1459,0.111111,589,0,0,Radix-2
1797,0.111111,251,0,0,Radix-2
771,0.6696458211568688,253,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.9820150917712251,0,1,0,Radix-2
417,0.1797784443434501,95,0,0,Radix-2
3661,0.5061785073523806,435,0,0,Radix-2
873,0.666667,151,0,0,Radix-2
3261,0.222222,835,0,0,Radix-2
3866,0.3823276743661439,230,0,0,Radix-2
2009,0.333333,39,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
1522,0.2899892680890717,526,0,0,Radix-2
131,0.555556,125,0,0,Radix-2
389,0.666667,123,0,0,Radix-2
2,1.0,0,1,0,Radix-2
735,0.666667,289,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
771,0.777778,253,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.6077068139403193,0,1,0,Radix-2
2,0.5340371258152768,0,1,0,Radix-2
177,0.555556,79,0,0,Radix-2
351,1.0,161,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
771,1.0,253,0,0,Radix-2
171,0.8112623044847865,85,0,0,Radix-2
2,0.0,0,1,0,Radix-2
806,0.444444,218,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2009,0.333333,39,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
767,0.9386340529942299,257,0,0,Radix-2
417,0.20912566818040157,95,0,0,Radix-2
3155,0.888889,941,0,0,Radix-2
13,0.222222,3,0,0,Radix-2
2,0.6438191731729542,0,1,0,Radix-2
799,0.444444,225,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
474,0.444444,38,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
3261,0.7383261918601634,835,0,0,Radix-2
1459,0.222222,589,0,0,Radix-2
2,0.7653068217946336,0,1,0,Radix-2
834,0.555556,190,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
3661,0.444444,435,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
164,0.15032286627485814,92,0,0,Radix-2
792,0.111111,232,0,0,Radix-2
246,0.444444,10,0,0,Radix-2
3261,0.5215012992464809,835,0,0,Radix-2
2,0.25213717347642606,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
415,0.7534702929715825,97,0,0,Radix-2
131,0.0,125,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
1522,0.111111,526,0,0,Radix-2
3799,0.222222,297,0,0,Radix-2
1521,0.555556,527,0,0,Radix-2
171,0.222222,85,0,0,Radix-2
1893,0.111111,155,0,0,Radix-2
2,1.0,0,1,0,Radix-2
3768,0.5798390815396746,328,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
1521,0.555556,527,0,0,Radix-2
771,0.666667,253,0,0,Radix-2
139,0.555556,117,0,0,Radix-2
771,0.5715778856321584,253,0,0,Radix-2
3261,0.888889,835,0,0,Radix-2
2,0.6432985072261578,0,1,0,Radix-2
1468,0.666667,580,0,0,Radix-2
261,0.9714306466634238,251,0,0,Radix-2
870,1.0,154,0,0,Radix-2
632,0.888889,392,0,0,Radix-2
3661,0.18133038024854534,435,0,0,Radix-2
2,1.0,0,1,0,Radix-2
3,0.777778,1,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
3661,0.8458334856869738,435,0,0,Radix-2
792,0.555556,232,0,0,Radix-2
2,0.7865644836623641,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
781,0.0,243,0,0,Radix-2
4157,0.6810999022620694,4035,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2009,1.0,39,0,0,Radix-2
3946,0.3994562706802663,150,0,0,Radix-2
131,0.0,125,0,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
1522,0.8134856486475687,526,0,0,Radix-2
771,0.666667,253,0,0,Radix-2
792,0.6272427938394751,232,0,0,Radix-2
1522,1.0,526,0,0,Radix-2
1468,0.333333,580,0,0,Radix-2
2,1.0,0,1,0,Radix-2
1468,0.222222,580,0,0,Radix-2
489,0.333333,23,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
781,0.9705127633746207,243,0,0,Radix-2
131,0.333333,125,0,0,Radix-2
1867,0.444444,181,0,0,Radix-2
418,0.3142233069032674,94,0,0,Radix-2
1468,0.0,580,0,0,Radix-2
13,1.0,3,0,0,Radix-2
277,0.9267538534276439,235,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
781,0.222222,243,0,0,Radix-2
792,0.555556,232,0,0,Radix-2
1459,0.111111,589,0,0,Radix-2
1459,0.1247276217187235,589,0,0,Radix-2
171,0.111111,85,0,0,Radix-2
399,0.8455852745508112,113,0,0,Radix-2
799,1.0,225,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
283,1.0,229,0,0,Radix-2
459,1.0,53,0,0,Radix-2
13,1.0,3,0,0,Radix-2
2,0.8357241822785643,0,1,0,Radix-2
1522,0.111111,526,0,0,Radix-2
2,0.9318764905528562,0,1,0,Radix-2
13,1.0,3,0,0,Radix-2
781,0.555556,243,0,0,Radix-2
2,0.5535305387361558,0,1,0,Radix-2
454,0.777778,58,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
119,0.333333,9,0,0,Radix-2
2,0.03283781087942021,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
274,0.3655601776020589,238,0,0,Radix-2
2,0.7259040916594188,0,1,0,Radix-2
174,0.7309298784681092,82,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
3661,0.444444,435,0,0,Radix-2
2009,0.777778,39,0,0,Radix-2
2,0.7253928531384628,0,1,0,Radix-2
1459,1.0,589,0,0,Radix-2
792,0.634774873737825,232,0,0,Radix-2
1459,0.6953496021373535,589,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
771,0.111111,253,0,0,Radix-2
655,1.0,369,0,0,Radix-2
680,0.555556,344,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
799,0.666667,225,0,0,Radix-2
357,0.666667,155,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.3792427392408005,0,1,0,Radix-2
2,0.13639512714657412,0,1,0,Radix-2
2,0.812614721405507,0,1,0,Radix-2
3936,0.444444,160,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
1250,1.0,798,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.2810642310039737,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
3663,0.8667161927765076,433,0,0,Radix-2
2,0.9001511275490576,0,1,0,Radix-2
3484,0.555556,612,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
13,0.222222,3,0,0,Radix-2
792,0.444444,232,0,0,Radix-2
426,0.666667,86,0,0,Radix-2
3768,0.222222,328,0,0,Radix-2
799,0.555556,225,0,0,Radix-2
3261,0.888889,835,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
76,0.49618994596499155,52,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
3,0.888889,1,0,0,Radix-2
435,0.6127331272234161,77,0,0,Radix-2
3,0.333333,1,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
421,0.888889,91,0,0,Radix-2
3946,0.444444,150,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.6446652388992484,0,1,0,Radix-2
1449,0.555556,599,0,0,Radix-2
91,0.333333,37,0,0,Radix-2
781,0.777778,243,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
907,0.333333,117,0,0,Radix-2
791,0.6277467488068188,233,0,0,Radix-2
2931,0.888889,1165,0,0,Radix-2
2,0.0,0,1,0,Radix-2
3261,0.666667,835,0,0,Radix-2
381,0.666667,131,0,0,Radix-2
171,0.111111,85,0,0,Radix-2
13,0.913459796430042,3,0,0,Radix-2
1522,0.17283293210043005,526,0,0,Radix-2
1734,0.05923120206578596,314,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
3936,0.4355626599203062,160,0,0,Radix-2
1015,0.777778,9,0,0,Radix-2
1107,1.0,941,0,0,Radix-2
2802,0.444444,1294,0,0,Radix-2
393,0.777778,119,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
1468,0.666667,580,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
63,0.7464932965988581,1,0,0,Radix-2
2,0.7076610577412641,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
65,0.5350906153520735,63,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
609,0.888889,415,0,0,Radix-2
3936,0.4762535279205315,160,0,0,Radix-2
102,0.555556,26,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
1155,0.777778,893,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
1521,0.8703640575211607,527,0,0,Radix-2
2009,0.111111,39,0,0,Radix-2
175,0.555556,81,0,0,Radix-2
3739,0.666667,357,0,0,Radix-2
3661,0.444444,435,0,0,Radix-2
3,0.03052296507284824,1,0,0,Radix-2
1472,0.7640776766099642,576,0,0,Radix-2
771,0.666667,253,0,0,Radix-2
3768,0.666667,328,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
1468,0.7094911561894617,580,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
3417,0.0,679,0,0,Radix-2
1856,0.111111,192,0,0,Radix-2
13,1.0,3,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
1635,0.18138464012759858,413,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
4282,0.888889,3910,0,0,Radix-2
2,0.23499830779435538,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
3261,0.444444,835,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.8756660541341291,0,1,0,Radix-2
1522,0.666667,526,0,0,Radix-2
1522,0.12054144781164507,526,0,0,Radix-2
2,0.09987565053921184,0,1,0,Radix-2
4050,0.6371775610882658,46,0,0,Radix-2
2,0.5496426736575206,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.4674490781938714,0,1,0,Radix-2
720,0.5140449046579456,304,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
171,0.111111,85,0,0,Radix-2
792,0.5271952937268696,232,0,0,Radix-2
3663,0.777778,433,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.48296230860606826,0,1,0,Radix-2
3,0.0,1,0,0,Radix-2
562,0.8638384725289405,462,0,0,Radix-2
781,0.33956924009740813,243,0,0,Radix-2
3936,0.333333,160,0,0,Radix-2
1468,0.666667,580,0,0,Radix-2
1459,0.111111,589,0,0,Radix-2
417,0.333333,95,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
1017,0.7860343119747485,7,0,0,Radix-2
2,0.6875522087215314,0,1,0,Radix-2
3742,0.666667,354,0,0,Radix-2
2,0.732938549578365,0,1,0,Radix-2
200,0.222222,56,0,0,Radix-2
427,0.0,85,0,0,Radix-2
1468,0.6841129987600374,580,0,0,Radix-2
2009,0.777778,39,0,0,Radix-2
2,0.2010477824129335,0,1,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.7459397449692604,0,1,0,Radix-2
